kW
1106.083585632095
1337.023850590633
1341.5818557472408
2985.006883250886
3053.8838850552115
3217.9731950085147
3558.3064953327416
6178.670514844804
11596.148992633576
13169.684121545448
14239.30304805764
12938.743613491679
14263.612601343271
16091.384823904318
17539.320832204518
17855.344609630018
17673.02324866338
16415.005388009475
15536.823873293004
12684.506519842504
7329.8276530044095
4679.0767501268765
3283.305068185744
1145.5864793107817
985.5487159913945
994.1583082977896
1083.2931648193107
1214.463349438525
1581.6385057908053
2722.6665747862644
4456.239456888557
5712.738002748191
8214.086629477306
10898.769463315666
12559.920235244472
14063.059108331558
14928.072944553283
17448.160182108102
18572.4755756583
19016.124317915208
18961.427861006174
18888.49930243896
18918.88625670721
15423.885922008547
7562.79395463307
4448.642771498576
3385.101114292416
2410.694526316102
2179.7543727762104
2307.885461874369
2157.9766968163544
2196.4668253841764
2330.1691608112974
4279.48901812391
6263.247356080749
10664.790356060266
19350.380369191338
22507.57967592129
24959.802788201298
28843.249040885847
31395.749036412777
29104.576371531282
33196.67950423544
33528.90953909938
30216.737155566636
30423.367958400253
27883.022916773087
27847.065202366324
12657.664876522776
3930.5461963960634
2820.4112565804417
2179.754291744467
2072.38730317787
3010.3294953874483
5848.972762465351
6494.187884392452
6415.688393494283
6729.179928951166
8536.69424615018
14219.045243985283
23521.995808549374
26284.671745665986
27402.909738233564
26782.00403791551
27603.46330214805
29019.493031256774
30113.42152118357
30149.885927079267
30581.379968660618
26858.98423427735
25207.962450480947
22162.68827927975
11378.376264364233
10420.175832536679
5585.619759792641
2749.0022153868563
2576.303475190644
5726.412129636661
5844.414504084547
6883.6467599395955
8395.901592695058
8431.859469165296
10090.984376616434
13629.032966587138
23237.878239412577
26254.284781268772
27269.713932231913
30532.760912734204
31986.267681172903
30313.97515600083
31073.64783774672
31918.4036470588
29833.862068622024
28223.35620696834
29010.376970298716
22969.96711003565
9460.45617707557
5025.9940618909295
2851.811046862328
2098.722609522522
2579.3421655529846
3499.0521953305824
4335.198513625944
4317.979166949667
4230.363584706542
4262.2697828662795
4452.694449809074
9291.80876067598
16693.04565745333
21094.58866756182
25884.57749436652
27479.889975111273
27162.346832246665
30447.677450912073
32118.95723123122
31371.439391966436
30977.929081204024
28551.534766101144
27544.71531886304
26590.06015746813
14108.639433379763
10222.660958984532
8711.418972371675
4258.21859074624
2755.5863585032653
2961.2040113252415
2943.47817573937
3172.3929915079225
3871.798020660656
3860.656196514612
5545.610063206355
7958.330160260058
15402.615109730097
21657.25283298858
25154.278961262135
26828.090851873316
26928.87405183738
29582.663624819314
31413.981097555075
31231.659615040826
31176.963188518697
30927.79052816191
28926.813076495062
24471.586556909817
9840.292391336417
7680.79656204722
4892.291807495551
3302.5503502424644
1113.1738327573198
1047.8418684193796
1078.2288226876262
