kW
12154.882575808657
13024.255697316454
13927.884412801142
15384.90738753934
17319.521473610468
23273.513037865436
25427.555777811365
25593.60858037766
27695.38449406608
30257.898191700326
30458.062151584636
28220.99518109143
29890.641997142146
28617.27654718725
27840.66742133373
28136.787273249025
32240.100612894978
35780.53464998436
37069.68002005691
34520.91178865419
31084.872459579372
24047.27937390661
18861.096100611943
14519.505806190218
11568.174624422321
12514.115089459274
14074.520314766529
15333.510384426023
18595.843994627172
24595.800441922267
26560.58180062849
25500.649636135444
26542.488471166012
29965.433709299825
30528.15368996127
29323.039271211328
29555.311482014487
29232.834248019397
27888.509791954068
28696.236577606665
29450.828789055347
33573.60258486063
34888.0344998815
34850.370401194436
31798.39955863374
25187.299122857436
18620.831542068965
14067.270670050315
10730.200265151732
11880.63460388901
13539.834206846324
14267.833109541056
17102.20053791294
23533.817466582623
26072.35716080383
24485.710653993574
26674.992824704634
29546.321344668308
31644.46283492337
32767.46889481983
32508.113119414997
29779.771592006866
28746.986727528405
27533.86157001598
26471.03791091166
29800.713828596156
35355.872206629254
36785.2752934209
31748.18366352598
24236.68000031272
18886.573756648693
13670.84496645958
10334.7581817879
11555.56625654861
12350.687400320485
13860.138409296516
15545.540176648345
23134.812688557016
24082.73926219531
23821.004604733855
24785.421514890062
25516.777448030603
31208.252249733163
32477.130991930946
30375.7377338289
27815.949096878852
27952.66389881978
27517.562047288193
27900.706258667564
30679.044807876096
34464.42266571241
35303.36452367624
30977.167262213465
22961.896824495365
17016.77989966371
12457.249334628468
10280.188888968914
11528.615326022158
12623.46520680779
14006.548757613586
17074.85390188847
24602.163934023494
26505.748950611927
25513.166932681434
26222.362663649994
28778.609292155532
33097.60622478423
32905.98894965047
30126.736761305325
28820.086767429868
29584.291712985625
27796.039343873057
29096.586588627946
33503.24346322297
36684.94904262855
37502.251731044256
32289.24830800607
25008.522923042707
19123.8105031142
13732.223994649725
11204.752402089509
12157.419112281099
13150.937891866282
14665.334021377908
17700.274757578576
24765.996727100173
26356.179220967737
25235.402946502752
26724.383218704927
29601.374849308675
33443.11220177788
32929.84724114944
31634.37748685659
29919.54853037485
29343.410616787427
28734.187566871173
27010.76198348147
30227.80044079482
36040.92338662675
37309.26312613997
32214.994880019454
23911.289901225955
18644.444984151476
14163.396300568169
12087.091397433354
13749.44815459934
