Date,0
2022-08-01 00:00:00,668871.7810000001
2022-08-01 01:00:00,583471.4850000001
2022-08-01 02:00:00,638216.679
2022-08-01 03:00:00,663056.4820000001
2022-08-01 04:00:00,640831.366
2022-08-01 05:00:00,610571.518
2022-08-01 06:00:00,734478.1760000002
2022-08-01 07:00:00,662127.2050000001
2022-08-01 08:00:00,805394.6235901813
2022-08-01 09:00:00,861531.4713175358
2022-08-01 10:00:00,1313818.65561662
2022-08-01 11:00:00,1641589.9660252223
2022-08-01 12:00:00,1723361.2322424848
2022-08-01 13:00:00,1853319.5220000006
2022-08-01 14:00:00,1784910.3880000005
2022-08-01 15:00:00,1316233.2180000003
2022-08-01 16:00:00,1035732.6670000004
2022-08-01 17:00:00,1140353.1960000005
2022-08-01 18:00:00,1569525.4510000006
2022-08-01 19:00:00,1869650.8034686178
2022-08-01 20:00:00,1760780.9854165134
2022-08-01 21:00:00,1541652.2941407915
2022-08-01 22:00:00,1451013.3740000003
2022-08-01 23:00:00,1059927.8490000002
2022-08-02 00:00:00,647586.7520000001
2022-08-02 01:00:00,553731.588
2022-08-02 02:00:00,631671.462
2022-08-02 03:00:00,695041.0500000002
2022-08-02 04:00:00,633561.2580000001
2022-08-02 05:00:00,556216.457
2022-08-02 06:00:00,684737.854
2022-08-02 07:00:00,652214.0041256256
2022-08-02 08:00:00,833142.6720000004
2022-08-02 09:00:00,1025966.8515629953
2022-08-02 10:00:00,1585997.289255102
2022-08-02 11:00:00,1775720.8645769807
2022-08-02 12:00:00,1786575.3592281733
2022-08-02 13:00:00,1807771.8003924647
2022-08-02 14:00:00,1804670.2560000005
2022-08-02 15:00:00,1397598.3700000003
2022-08-02 16:00:00,1021913.0510000003
2022-08-02 17:00:00,1117334.0650000004
2022-08-02 18:00:00,1576316.0850000007
2022-08-02 19:00:00,1872262.9799924076
2022-08-02 20:00:00,1783905.0229715288
2022-08-02 21:00:00,1495013.3790000004
2022-08-02 22:00:00,1476933.0630000003
2022-08-02 23:00:00,1084933.1890000002
2022-08-03 00:00:00,622516.5490000001
2022-08-03 01:00:00,570636.334
2022-08-03 02:00:00,613691.544
2022-08-03 03:00:00,632121.5120000001
2022-08-03 04:00:00,594766.262
2022-08-03 05:00:00,577071.149
2022-08-03 06:00:00,693197.9010000001
2022-08-03 07:00:00,635896.843
2022-08-03 08:00:00,814258.6452061414
